"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Bug","20921","AULTec Master File: Lot Provider Stock Type Bug","","High","Paco Lebron","dbo","012 : Database Operations","04/23/12 09:47 PM","012:Database Operations","Paco Lebron","","","0","Bill Hummel","0","0","05/01/12 06:28 PM","05/02/12 02:45 PM","","Closed (Fixed)"
"Task","20949","SF:61472, NEW car Internet price not populating correctly in AutoUplink/eBiz polling file","","Low","V-DBO-QA","dbo","012 : Database Operations","04/24/12 10:06 PM","012:Database Operations","Devang Maniar","61472","","0","Bill Hummel","0","0","06/01/12 04:21 PM","11/01/13 03:01 PM","","Closed (Completed)"
"Task","20963","Photo Provider Setup - vAuto","","High","Paco Lebron","dbo","012 : Database Operations","04/25/12 04:34 PM","012:Database Operations","Paco Lebron","","","0","Paco Lebron","0","0","05/24/12 04:09 PM","05/24/12 04:09 PM","","Closed (Completed)"
"Schedule Item","21024","DataLoad: Inventory","","Low","Bill Hummel","","012 : Database Operations","04/26/12 07:19 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","12/11/12 09:23 PM","12/11/12 09:23 PM","","Closed (Completed)"
"Schedule Item","21026","Full Bookouts: GALVES","","Low","Bill Hummel","","012 : Database Operations","04/26/12 07:20 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","12/11/12 09:23 PM","12/11/12 09:23 PM","","Closed (Completed)"
"Schedule Item","21027"," Full Bookouts: KBB ","","Low","Bill Hummel","","012 : Database Operations","04/26/12 07:20 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","12/11/12 09:23 PM","12/11/12 09:23 PM","","Closed (Completed)"
"Schedule Item","21028","Full Bookouts: KBB Friday Special","","Low","Bill Hummel","","012 : Database Operations","04/26/12 07:20 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","12/11/12 09:23 PM","12/11/12 09:23 PM","","Closed (Completed)"
"Schedule Item","21029","Maintenance: Archive Appraisal and Bookout Data","","Low","Bill Hummel","","012 : Database Operations","04/26/12 07:20 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","12/11/12 09:23 PM","12/11/12 09:23 PM","","Closed (Completed)"
"Schedule Item","21032","Maintenance: TPV clean up","","Low","Bill Hummel","","012 : Database Operations","04/26/12 07:21 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","12/11/12 09:23 PM","12/11/12 09:23 PM","","Closed (Completed)"
"Task","21062","Please grant Elizabeth permissions to drop/create jobs and job schedules on PRODDB03SQL via Firstlook\IntegrationEngineers","","Low","Kris Franken","dbo","012 : Database Operations","04/27/12 02:43 PM","012:Database Operations","Bill Hummel","","","0","Kris Franken","0","0","05/01/12 06:00 PM","05/01/12 06:00 PM","","Closed (Completed)"
"Task","21071","Photo Provider Setup - cDemo","","High","Bill Hummel","dbo","012 : Database Operations","04/27/12 03:20 PM","012:Database Operations","Paco Lebron","","","0","Bill Hummel","0","0","06/06/12 02:10 PM","06/06/12 02:10 PM","","Closed (Completed)"
"Task","21118","Datafeed. dbo.DynamicFileDatasource#ErrorLog.LineText cut off at 50 characters","","Low","Elizabeth Wimmer","","012 : Database Operations","05/01/12 08:13 PM","012:Database Operations","Bill Hummel","","","0","Elizabeth Wimmer","0","0","05/04/12 03:39 PM","05/04/12 03:39 PM","","Closed (Completed)"
"Task","21126","Implement GetAuto Fix for Incorrect URLS","","High","Bill Hummel","dbo","012 : Database Operations","05/02/12 02:43 PM","012:Database Operations","Paco Lebron","62172","","0","Bill Hummel","0","0","05/11/12 08:13 PM","05/11/12 08:13 PM","","Closed (Completed)"
"Task","21139","Add 2012 Aston Martins in VEHICLE CATALOG","","High","Paco Lebron","dbo","012 : Database Operations","05/02/12 08:41 PM","012:Database Operations","Paco Lebron","","","0","Paco Lebron","0","0","05/24/12 04:07 PM","05/24/12 04:07 PM","","Closed (Completed)"
"Task","21146","Chrome Load Process Revisions","","Low","V-DBO-QA","","012 : Database Operations","05/02/12 10:36 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","05/21/12 09:21 PM","11/01/13 04:09 PM","21147,","Closed (Completed)"
"Task","21147","Deploy  Chrome Staging Process to BETADB03 (V1.1 revisions)","","Low","V-DBO-QA","","012 : Database Operations","05/02/12 10:38 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","05/21/12 09:21 PM","11/01/13 04:06 PM","","Closed (Completed)"
"Task","21219","SF:61879, Request to Ensure that Color Codes are Mapped in the AULtec GID File","","Low","V-DataOps","","012 : Database Operations","05/04/12 07:04 PM","012:Database Operations","James Pluff","61879","","0","Bill Hummel","0","0","07/19/12 06:42 PM","07/19/12 06:42 PM","","Closed (Completed)"
"Task","21390","Create DDL ""safety"" triggers in prod to prevent inadvertent drops","","Low","V-DataOps","dbo","012 : Database Operations","05/11/12 11:48 AM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","03/05/15 09:30 PM","03/05/15 09:30 PM","","Closed (Completed)"
"Task","21417","MAG Auto Group GID Extract Fix: Adding additional vehicles","","High","Bill Hummel","","012 : Database Operations","05/14/12 07:10 PM","012:Database Operations","Paco Lebron","","","0","Bill Hummel","0","0","05/23/12 03:32 PM","05/23/12 03:32 PM","","Closed (Completed)"
"Task","21435","Create Job Duration Rpt on devdb02","","Low","Elizabeth Wimmer","","012 : Database Operations","05/15/12 06:41 PM","012:Database Operations","Elizabeth Wimmer","","","0","Elizabeth Wimmer","0","0","10/11/12 07:08 PM","10/11/12 07:08 PM","","Closed (Completed)"
"Task","21505","Photo Provider Update - vAuto Photo URL","","High","Bill Hummel","","012 : Database Operations","05/17/12 09:21 PM","012:Database Operations","Paco Lebron","","","0","Bill Hummel","0","0","05/23/12 03:25 PM","05/23/12 03:25 PM","","Closed (Completed)"
"Task","21527","Detailed Explaination of How Days Supply is Calculated for a Dealership","","High","Kris Franken","dbo","012 : Database Operations","05/21/12 03:20 PM","012:Database Operations","Chris Bennett","","","0","Kris Franken","0","0","06/06/12 10:05 PM","06/06/12 10:05 PM","","Closed (Completed)"
"Task","21538","Add additional Photo Dealer IDs for Business Units (Two Stores)","","High","Bill Hummel","dbo","012 : Database Operations","05/21/12 08:05 PM","012:Database Operations","Paco Lebron","","","0","Bill Hummel","0","0","05/23/12 04:48 PM","07/10/12 04:27 PM","","Closed (Completed)"
"Task","21555","SF: 62499, AULTec Master File: Allow ImagedModified Date to populate from Cargigi Photo File.","","High","Bill Hummel","dbo","012 : Database Operations","05/22/12 04:59 PM","012:Database Operations","Paco Lebron","62499","","0","Bill Hummel","0","0","08/27/12 08:42 PM","08/27/12 08:42 PM","","Closed (Completed)"
"Task","21569","add autoscrub rules to datasourceinterfacecolumn tbl","","Low","Elizabeth Wimmer","dbo","012 : Database Operations","05/22/12 10:07 PM","012:Database Operations","Elizabeth Wimmer","","","0","Elizabeth Wimmer","0","0","05/23/12 03:50 PM","05/23/12 03:50 PM","","Closed (Completed)"
"Task","21573","Change DMS Load to Process In Batch","","Medium","Kris Franken","dbo","012 : Database Operations","05/23/12 03:28 PM","012:Database Operations","Kris Franken","","","0","Bill Hummel","0","0","01/15/15 09:24 PM","01/15/15 09:24 PM","","Closed (Completed)"
"Task","21589","DB portion to import data from eCarList","","High","V-DataOps","","012 : Database Operations","05/23/12 11:37 PM","012:Database Operations","Jacob Solotaroff","","","0","Bill Hummel","4","4","07/24/12 12:43 PM","07/24/12 12:43 PM","21867,","Closed (Completed)"
"Task","21594","SF: 63511, Add Classic Vehicles in GID Extract","","High","Bill Hummel","","012 : Database Operations","05/24/12 04:21 PM","012:Database Operations","Paco Lebron","63511","","0","Bill Hummel","0","0","08/01/12 07:00 PM","08/01/12 07:00 PM","","Closed (Completed)"
"Task","21611","PRODDB01SQL.Vehicle: Change recovery to full, add daily diff and hourly t-log backups","","Low","Kris Franken","dbo","012 : Database Operations","05/25/12 05:53 PM","012:Database Operations","Bill Hummel","","","0","Kris Franken","0","0","06/06/12 10:05 PM","06/06/12 10:05 PM","","Closed (Completed)"
"Task","21621","DBO-Vin decoding","","Low","V-DataOps","dbo","012 : Database Operations","05/25/12 09:32 PM","012:Database Operations","Matthew Vukosavljevic","62545","","0","Bill Hummel","0","0","07/24/12 12:41 PM","07/24/12 12:41 PM","","Closed (Completed)"
"Task","21642","Pass video URLs from Liquidus in the GID file","","Low","Bill Hummel","","012 : Database Operations","05/29/12 06:52 PM","012:Database Operations","Devaraj Sundaram","","","0","Bill Hummel","4","4","06/21/12 09:04 PM","06/21/12 09:04 PM","","Closed (Completed)"
"Task","21646","Homenet Photos URLs not updating in IMT","","High","Bill Hummel","","012 : Database Operations","05/29/12 07:46 PM","012:Database Operations","Paco Lebron","","","0","Bill Hummel","0","0","05/07/13 07:58 PM","05/07/13 07:58 PM","","Closed (Completed)"
"Task","21652","Delete Photo URLS from Lot Provider ( Two Vehicles)","","High","Bill Hummel","","012 : Database Operations","05/29/12 09:14 PM","012:Database Operations","Paco Lebron","","","0","Bill Hummel","0","0","05/30/12 12:21 PM","05/30/12 04:10 PM","","Closed (Completed)"
"Task","21670","PRODDB03SQL: Setup weekly backups for databases ws_ftp_server and ips_notifications","","Low","Kris Franken","dbo","012 : Database Operations","05/30/12 04:11 PM","012:Database Operations","Bill Hummel","","","0","Kris Franken","0","0","06/06/12 10:05 PM","06/06/12 10:05 PM","","Closed (Completed)"
"Task","21693","tuning on sp Chrome.MappingData#Fetch","","Low","Elizabeth Wimmer","dbo","012 : Database Operations","05/31/12 04:05 PM","012:Database Operations","Elizabeth Wimmer","","","0","Elizabeth Wimmer","0","0","06/26/12 03:20 PM","06/26/12 03:20 PM","","Closed (Completed)"
"Task","21705","GetAuto Photo Feed Time Addition","","High","Bill Hummel","dbo","012 : Database Operations","05/31/12 10:00 PM","012:Database Operations","Paco Lebron","","","0","Bill Hummel","0","0","06/04/12 02:15 PM","06/04/12 02:15 PM","","Closed (Completed)"
"Task","21751","SF:63317, Latest Photo file from Ebiz received on 5/31","","High","Bill Hummel","","012 : Database Operations","06/05/12 02:44 PM","012:Database Operations","James Pluff","63317","","0","Bill Hummel","0","0","06/11/12 02:33 PM","06/11/12 02:33 PM","","Closed (Completed)"
"Task","21753","Datafeeder.dtsx: Add file activity log","","Low","Kris Franken","dbo","012 : Database Operations","06/05/12 04:42 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","06/12/12 04:32 PM","02/18/13 10:43 PM","","Closed (Completed)"
"Task","21759","Cars.com list level files are getting short circuited","","High","Bill Hummel","Herbie","012 : Database Operations","06/05/12 05:55 PM","012:Database Operations","Devaraj Sundaram","","","0","Bill Hummel","0","0","07/20/12 08:33 PM","07/20/12 08:33 PM","","Closed (Completed)"
"Bug","21766","SF:63377, Canadian Auction Data populating in Online Buying Opportunities (OVE)","","Medium","Chris Fant","dbo","012 : Database Operations","06/05/12 08:42 PM","012:Database Operations","Chris Fant","63377","","0","Elizabeth Wimmer","2","2","06/18/12 03:30 PM","06/18/12 05:26 PM","","Closed (Fixed)"
"Task","21780","Deprecate Datafeed: Prime dealer data","","Medium","Bill Hummel","dbo","012 : Database Operations","06/05/12 11:04 PM","012:Database Operations","Juliana Kennedy","","","0","Bill Hummel","0","0","08/27/12 08:51 PM","08/27/12 08:51 PM","","Closed (Completed)"
"Task","21789","Load exotic cars into IMS and IAA","","High","V-DBO-QA","","012 : Database Operations","06/06/12 06:33 PM","012:Database Operations","Jacob Solotaroff","","","0","Bill Hummel","60","60","09/24/12 03:08 PM","11/01/13 04:09 PM","20670,21823,21824,21892,21897,21898,21932,22679,22802,","Closed (Completed)"
"Task","21811","GetAuto Loader Update","","Medium","Elizabeth Wimmer","","012 : Database Operations","06/07/12 04:54 PM","012:Database Operations","Paco Lebron","","","0","Elizabeth Wimmer","4","4","06/26/12 02:32 PM","06/26/12 02:32 PM","","Closed (Completed)"
"Task","21824","Test Chrome Web Service ADS7 to augment our Chrome data for exotic vehicles","","Medium","Bill Hummel","","012 : Database Operations","06/07/12 08:25 PM","012:Database Operations","Devaraj Sundaram","","","0","Bill Hummel","1","1","09/24/12 03:08 PM","06/19/12 07:13 PM","","Closed (Completed)"
"Task","21854","PING Listing Status Report","","Medium","V-DataOps","dbo","012 : Database Operations","06/10/12 01:29 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","09/10/12 08:39 PM","09/10/12 08:39 PM","","Closed (Completed)"
"Task","21855","Staging-Process.dtsx: Move ""processed"" files stuck in staging folder to subfolder","","Medium","V-DataOps","dbo","012 : Database Operations","06/10/12 01:30 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","10/12/12 04:36 PM","10/12/12 04:36 PM","","Closed (Completed)"
"Task","21860","Update Inventory Model Package Extract Mapping Override Preference List to Include Vehicle.MDL_TYPE","","Medium","Bill Hummel","","012 : Database Operations","06/11/12 03:20 PM","012:Database Operations","Juliana Kennedy","","","0","Bill Hummel","0","0","06/11/12 03:22 PM","06/11/12 03:22 PM","","Closed (Completed)"
"Task","21863","Track down and eliminate use of login FIRSTLOOK\sqlsvcdev to read from PROD and BETA database servers","","Medium","V-DataOps","dbo","012 : Database Operations","06/11/12 03:43 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","05/12/14 04:27 PM","05/12/14 04:27 PM","","Closed (Completed)"
"Task","21867","Build datafeed transform package to create singular listing file from the multiple files","","High","V-DataOps","","012 : Database Operations","06/11/12 03:59 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","01/20/14 10:56 PM","01/20/14 10:56 PM","","Closed (Completed)"
"Task","21887","Load exotic cars into IMT and MAX Ad","","Medium","Bill Hummel","","012 : Database Operations","06/12/12 02:31 PM","012:Database Operations","Devaraj Sundaram","","","0","Bill Hummel","0","0","09/24/12 03:08 PM","09/24/12 03:08 PM","","Closed (Completed)"
"Task","21891","Remove path info from DatafeedFileActivity.DatafeedFileName ","","Medium","V-DataOps","","012 : Database Operations","06/12/12 04:31 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","1","1","08/11/14 10:29 PM","08/11/14 10:29 PM","","Closed (Completed)"
"Task","21892","Build console app to pull data from ADS 7.","","High","V-DataOps","","012 : Database Operations","06/12/12 04:34 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","09/24/12 03:08 PM","09/24/12 03:06 PM","21893,21894,21895,21896,","Closed (Completed)"
"Task","21893","Develop query to pull VINs from DMS load process rejections ","","High","Bill Hummel","","012 : Database Operations","06/12/12 04:36 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","09/24/12 03:08 PM","09/24/12 03:06 PM","","Closed (Completed)"
"Task","21894","Design/script schema in Staging DB to store ADS 7 descriptions (should mimic Chrome.VINMatch)","","High","Elizabeth Wimmer","","012 : Database Operations","06/12/12 04:37 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","4","4","09/24/12 03:08 PM","09/24/12 03:06 PM","","Closed (Completed)"
"Task","21895","Build library to hit ADS 7 API","","High","Kris Franken","dbo","012 : Database Operations","06/12/12 04:38 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","1","1","09/24/12 03:08 PM","08/08/12 09:58 PM","","Closed (Completed)"
"Task","21896","Serialize ADS 7 response to staging schema","","High","Kris Franken","dbo","012 : Database Operations","06/12/12 04:39 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","09/24/12 03:08 PM","08/08/12 09:58 PM","","Closed (Completed)"
"Task","21897","Integrate ADS7 staging into either Chrome or Vehicle catalog load process","","High","Bill Hummel","","012 : Database Operations","06/12/12 04:40 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","09/24/12 03:08 PM","09/24/12 03:07 PM","","Closed (Completed)"
"Task","21898","Validate VehicleCatalog->IMT MMG/GD bridge process","","High","Bill Hummel","","012 : Database Operations","06/12/12 04:41 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","09/24/12 03:08 PM","06/14/12 07:05 PM","","Closed (Completed)"
"Task","21902","Deploy V1.0.1 of SSISUtilities to PROD, BETA","","Planning","V-DataOps","dbo","012 : Database Operations","06/12/12 07:19 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0.5","0.5","12/10/12 09:37 PM","12/10/12 09:37 PM","","Closed (Completed)"
